xval,0.0,0.2,0.4,0.6,0.8,1.0
0.02,0.1,0.1121858913330912,0.12567541580125677,0.14696920255547544,0.16185395742101316,0.17834413833548507
0.021981981981981983,0.1,0.1124342357183425,0.12633489224589817,0.14853393700039588,0.16362108909519749,0.18077922161979906
0.023963963963963966,0.1,0.11268148363506056,0.12699223212463653,0.15009897162693653,0.1654038302917067,0.18325579520835744
0.025945945945945945,0.1,0.11292763997253974,0.12764744374484271,0.15166430632466146,0.16720207606729645,0.18577340750724725
0.027927927927927927,0.1,0.1131727096051081,0.12830053539233047,0.1532299410070593,0.169015722192485,0.18833161177652127
0.02990990990990991,0.1,0.11341669739215525,0.12895151533139107,0.15479587561147223,0.17084466514930127,0.19092996610997542
0.03189189189189189,0.1,0.11365960817815994,0.1296003918048277,0.15636211009902554,0.17268880212903653,0.19356803341496603
0.033873873873873875,0.1,0.11390144679271781,0.1302471730339901,0.1579286444545568,0.17454803102999997,0.19624538139226738
0.03585585585585586,0.1,0.11414221805056902,0.13089186721880872,0.15949547868654546,0.1764222504552777,0.19896158251596896
0.03783783783783784,0.1,0.11438192675162596,0.13153448253782934,0.16106261282704248,0.17831135971049578,0.20171621401341308
0.03981981981981982,0.1,0.11462057768100073,0.13217502714824741,0.16263004693159988,0.18021525880158654,0.20450885784517212
0.041801801801801805,0.1,0.11485817560903286,0.13281350918594237,0.16419778107920072,0.1821338484325589,0.20733910068506606
0.04378378378378378,0.1,0.11509472529131681,0.13344993676551203,0.16576581537218874,0.18406703000327226,0.21020653390021987
0.04576576576576577,0.1,0.11533023146872955,0.13408431798030684,0.16733414993619855,0.18601470560721423,0.21311075353116116
0.047747747747747746,0.1,0.11556469886745803,0.13471666090246417,0.16890278492008567,0.18797677802928164,0.2160513602719573
0.049729729729729735,0.1,0.11579813219902672,0.13534697358294262,0.17047172049585663,0.18995315074356578,0.21902795945039322
0.05171171171171171,0.1,0.11603053616032509,0.13597526405155613,0.17204095685859921,0.19194372791114092,0.22204016100818869
